"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"7206","9473-1","The Mines of Moria",2012,"The Lord of the Rings","Licensed","The Fellowship of the Ring","Normal","Box",4,"Retail",776,9,10165,4.3,79.99,6,379.95
"7207","9474-1","The Battle of Helm's Deep",2012,"The Lord of the Rings","Licensed","The Two Towers","Normal","Box",8,"Retail",1368,8,9603,4.6,129.99,10,437.3296
"7208","9476-1","The Orc Forge",2012,"The Lord of the Rings","Licensed","The Fellowship of the Ring","Normal","Box",2,"Retail - limited",363,4,7455,4.1,39.99,15,170.3084
"7209","9478-1","Francesco Bernoulli",2012,"Cars","Licensed","Cars 2","Normal","Box",2,"Retail",49,1,2050,3.4,6.99,1,50
"7210","9479-1","Ivan Mater",2012,"Cars","Licensed","Cars 2","Normal","Box",2,"Retail",52,1,1844,3.6,6.99,2,37.3279
"7211","9480-1","Finn McMissile",2012,"Cars","Licensed","Cars 2","Normal","Box",2,"Retail",52,1,2128,3.8,6.99,0,NA
"7212","9481-1","Jeff Gorvette",2012,"Cars","Licensed","Cars 2","Normal","Box",2,"Retail",54,1,2054,3.4,6.99,2,11.0137
"7213","9483-1","Agent Mater's Escape",2012,"Cars","Licensed","Cars 2","Normal","Box",2,"Retail",144,2,1452,3.7,14.99,1,26.1295
"7214","9484-1","Red's Water Rescue",2012,"Cars","Licensed","Cars 2","Normal","Box",2,"Retail",199,2,1337,3.8,19.99,5,47.726
"7215","9485-1","Ultimate Race Set",2012,"Cars","Licensed","Cars 2","Normal","Box",6,"Retail",280,4,1094,3.7,29.99,3,93.3197
"7216","9486-1","Oil Rig Escape",2012,"Cars","Licensed","Cars 2","Normal","Box",8,"Retail",422,4,1180,0,49.99,5,82.1214
"7217","9488-1","Elite Clone Trooper & Commando Droid Battle Pack",2012,"Star Wars","Licensed","The Clone Wars","Normal","Box",2,"Retail",98,4,19071,4,12.99,28,92.5629
"7218","9489-1","Endor Rebel Trooper & Imperial Trooper Battle Pack",2012,"Star Wars","Licensed","Episode VI","Normal","Box",2,"Retail",77,4,17472,3.9,12.99,9,38
"7219","9490-1","Droid Escape",2012,"Star Wars","Licensed","Episode IV","Normal","Box",2,"Retail",137,4,17518,3.7,19.99,14,36.99
"7220","9491-1","Geonosian Cannon",2012,"Star Wars","Licensed","The Clone Wars","Normal","Box",2,"Retail",132,4,14078,3.7,19.99,12,70
"7221","9492-1","TIE Fighter",2012,"Star Wars","Licensed","Episode IV","Normal","Box",2,"Retail",413,4,14561,4.1,54.99,9,88
"7222","9493-1","X-wing Starfighter",2012,"Star Wars","Licensed","Episode IV","Normal","Box",2,"Retail",560,4,17310,4.2,59.99,12,33.657
"7223","9494-1","Anakin's Jedi Interceptor",2012,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail - limited",300,5,9465,4.1,39.99,11,148.68
"7224","9495-1","Gold Leader's Y-wing Starfighter",2012,"Star Wars","Licensed","Episode IV","Normal","Box",2,"Retail - limited",458,3,8334,4.1,49.99,12,100
"7225","9496-1","Desert Skiff",2012,"Star Wars","Licensed","Episode VI","Normal","Box",2,"Retail",213,4,19127,4.1,24.99,11,73.9543
"7226","9497-1","Republic Striker-class Starfighter",2012,"Star Wars","Licensed","The Old Republic","Normal","Box",2,"Retail",376,3,8986,4.1,44.99,7,169
"7227","9498-1","Saesee Tiin's Jedi Starfighter",2012,"Star Wars","Licensed","The Clone Wars","Normal","Box",4,"Retail",244,3,10425,3.9,29.99,7,140
"7228","9499-1","Gungan Sub",2012,"Star Wars","Licensed","Episode I","Normal","Box",4,"Retail",465,4,7608,4,69.99,7,349.99
"7229","9500-1","Sith Fury-class Interceptor",2012,"Star Wars","Licensed","The Old Republic","Normal","Box",4,"Retail",748,3,8810,4.3,89.99,9,290
"7230","9509-1","Star Wars Advent Calendar",2012,"Star Wars","Licensed","Seasonal","Normal","Box",2,"Retail - limited",234,10,9895,3.7,49.99,9,51.4908
"7231","9515-1","Malevolence",2012,"Star Wars","Licensed","The Clone Wars","Normal","Box",4,"Retail",1101,6,6883,4.1,119.99,10,450
"7232","9516-1","Jabba's Palace",2012,"Star Wars","Licensed","Episode VI","Normal","Box",4,"Retail",717,9,14002,4.4,119.99,13,349.99
"7233","9525-1","Pre Vizsla's Mandalorian Fighter",2012,"Star Wars","Licensed","The Clone Wars","Normal","Box",4,"Retail - limited",403,3,6763,4.1,49.99,12,350
"7234","9526-1","Palpatine's Arrest",2012,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",645,6,6169,4.4,89.99,5,550
"7235","9551-1","Kendo Cole",2012,"Ninjago","Action/Adventure","Booster pack","Normal","Foil pack",2,"Retail",28,1,3022,3.5,4.99,0,NA
"7236","9552-1","Lloyd Garmadon",2012,"Ninjago","Action/Adventure","Booster pack","Normal","Foil pack",2,"Retail",26,1,3139,3.5,4.99,1,17.99
"7237","9553-1","Jay ZX",2012,"Ninjago","Action/Adventure","Booster pack","Normal","Foil pack",2,"Retail",28,1,3585,3.5,4.99,9,16.95
"7238","9554-1","Zane ZX",2012,"Ninjago","Action/Adventure","Booster pack","Normal","Foil pack",3,"Retail",37,1,1426,3.8,4.99,0,NA
"7239","9555-1","Mezmo",2012,"Ninjago","Action/Adventure","Booster pack","Normal","Foil pack",3,"Retail",32,1,1596,3.3,4.99,2,49.99
"7240","9556-1","Bytar",2012,"Ninjago","Action/Adventure","Booster pack","Normal","Blister pack",3,"Retail",25,1,2059,3.4,4.99,1,9.99
"7241","9557-1","Lizaru",2012,"Ninjago","Action/Adventure","Booster pack","Normal","{Not specified}",3,"{Not specified}",25,1,2215,3.5,4.99,2,21.99
"7242","9558-1","Training Set",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",6,"Retail",219,1,2491,3.3,19.99,0,NA
"7243","9561-1","Kai ZX",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",21,1,1552,3.8,9.99,0,NA
"7244","9562-1","Lasha",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",21,1,2045,3.6,9.99,3,24.95
"7245","9563-1","Kendo Zane",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",22,1,1439,3.5,9.99,0,NA
"7246","9564-1","Snappa",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",20,1,1467,3.5,9.99,1,20.8774
"7247","9566-1","Samurai X",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",23,1,1976,3.6,9.99,2,17.43
"7248","9567-1","Fang-Suei",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",19,1,1321,3.8,9.99,0,NA
"7249","9569-1","Spitta",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",20,1,1673,3.6,9.99,1,11.1984
"7250","9570-1","NRG Jay",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",20,1,1326,4.1,9.99,0,NA
"7251","9571-1","Fangdam",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",20,1,999,3.5,9.99,0,NA
"7252","9572-1","NRG Cole",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",20,1,1938,4,9.99,2,40
"7253","9573-1","Slithraa",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",20,1,1231,3.6,9.99,0,NA
"7254","9574-1","Lloyd ZX",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",23,1,2157,4.3,9.99,4,70
"7255","9579-1","Starter Set",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",4,"Retail",62,2,1598,3.6,19.99,0,NA
"7256","9590-1","NRG Zane",2012,"Ninjago","Action/Adventure","Spinners","Normal","Blister pack",5,"Retail",23,1,1632,4.3,9.99,3,52
"7257","9591-1","Weapon Pack",2012,"Ninjago","Action/Adventure","Spinners","Normal","{Not specified}",5,"{Not specified}",73,2,1758,4.1,19.99,4,42
"7258","9657-1","Senior Solutions Challenge Kit",2012,"Education","Educational","FIRST LEGO League Challenge","Normal","{Not specified}",0,"{Not specified}",1615,0,59,0,NA,0,NA
"7259","9674-1","Naboo Starfighter & Naboo",2012,"Star Wars","Licensed","Planet Set","Normal","Other",2,"Retail",56,1,12258,3.5,9.99,14,14.95
"7260","9675-1","Sebulba's Podracer & Tatooine",2012,"Star Wars","Licensed","Planet Set","Normal","Other",2,"Retail",80,1,12934,3.5,9.99,22,20
"7261","9676-1","TIE Interceptor & Death Star",2012,"Star Wars","Licensed","Planet Set","Normal","Other",2,"Retail",65,1,14727,3.7,9.99,19,30
"7262","9677-1","X-wing Starfighter & Yavin 4",2012,"Star Wars","Licensed","Planet Set","Normal","Box",2,"Retail",77,1,10766,3.6,9.99,8,20
"7263","9678-1","Twin-Pod Cloud Car & Bespin",2012,"Star Wars","Licensed","Planet Set","Normal","Box",2,"Retail",78,1,11951,3.6,9.99,19,7.4166
"7264","9679-1","AT-ST & Endor",2012,"Star Wars","Licensed","Planet Set","Normal","Box",2,"Retail",65,1,11637,3.6,9.99,9,22.1463
"7265","10223-1","Kingdoms Joust",2012,"Castle","Historical","Kingdoms","Normal","Box",4,"LEGO exclusive",1575,9,4873,4.6,119.99,5,310.6422
"7266","10224-1","Town Hall",2012,"Advanced models","Model making","Modular Buildings Collection","Normal","Box",6,"LEGO exclusive",2766,8,14509,4.4,199.99,14,1196.1534
"7267","10225-1","R2-D2",2012,"Star Wars","Licensed","Ultimate Collector Series","Normal","Box",6,"LEGO exclusive",2127,1,11164,4.4,179.99,5,230
"7268","10226-1","Sopwith Camel",2012,"Advanced models","Model making","Aircraft","Normal","Box",4,"LEGO exclusive",883,0,6600,4.5,99.99,7,180
"7269","10227-1","B-wing Starfighter",2012,"Star Wars","Licensed","Ultimate Collector Series","Normal","Box",6,"LEGO exclusive",1487,0,6309,4.2,199.99,12,550
"7270","10228-1","Haunted House",2012,"Monster Fighters","Action/Adventure",NA,"Normal","Box",6,"LEGO exclusive",2064,6,9880,4.5,179.99,4,495
"7271","10229-1","Winter Village Cottage",2012,"Advanced models","Model making","Winter Village Collection","Normal","Box",4,"LEGO exclusive",1490,8,9618,4.3,99.99,5,330
"7272","10230-1","Mini Modulars",2012,"Promotional","Miscellaneous","Gift with Purchase","Normal","Box",2,"LEGO exclusive",1356,0,5483,4.4,79.99,6,238.22
"7273","10531-1","Mickey Mouse and Friends",2012,"Duplo","Pre-school","Mickey","Normal","Bucket",0,"Retail",65,0,203,0,34.99,0,NA
"7274","20204-1","Creature Designer",2012,"Master Builder Academy","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",232,0,717,0,NA,0,NA
"7275","20205-1","Auto Designer",2012,"Master Builder Academy","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",188,0,692,0,NA,0,NA
"7276","20206-1","The Lost Village",2012,"Master Builder Academy","Miscellaneous",NA,"Normal","Box",0,"{Not specified}",229,1,513,0,NA,0,NA
"7277","20207-1","The Forbidden Bridge",2012,"Master Builder Academy","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",220,0,440,0,NA,1,35
"7278","20208-1","The Dark Lair",2012,"Master Builder Academy","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",183,0,417,0,NA,3,27.994
"7279","21012-1","Sydney Opera House",2012,"Architecture","Model making","Landmark Series","Normal","Box",2,"Retail - limited",270,0,4342,3.6,39.99,2,149.3116
"7280","21013-1","Big Ben",2012,"Architecture","Model making","Landmark Series","Normal","Box",2,"Retail - limited",346,0,9372,3.8,29.99,4,84.99
"7281","21014-1","Villa Savoye",2012,"Architecture","Model making","Architect Series","Normal","Box",2,"Retail - limited",660,0,3677,4.1,69.99,0,NA
"7282","21016-1","Sungnyemun",2012,"Architecture","Model making","Landmark Series","Normal","Box",2,"Retail - limited",325,0,2020,4.1,34.99,1,336.3076
"7283","21101-1","Hayabusa",2012,"Ideas","Miscellaneous","Licensed","Normal","Box",1,"LEGO exclusive",369,1,1365,4.3,49.99,0,NA
"7284","21102-1","Minecraft Micro World: The Forest",2012,"Ideas","Miscellaneous","Licensed","Normal","Box",2,"LEGO exclusive",480,2,6422,3.9,34.99,20,52
"7285","21201-1","Life Of George 2",2012,"Life of George","Miscellaneous",NA,"Normal","Box",0,"{Not specified}",146,0,651,0,29.99,0,NA
"7286","30017-1","Police Boat",2012,"City","Modern day","Forest Police","Normal","Polybag",0,"Retail - limited",35,1,3565,3.2,NA,3,5.2346
"7287","30018-1","Police Microlight",2012,"City","Modern day","Forest Police","Normal","Polybag",2,"Retail - limited",32,1,2695,3,NA,3,4.25
"7288","30019-1","Fire Helicopter",2012,"City","Modern day","Forest Fire","Normal","Polybag",0,"Promotional",37,1,1545,2.9,NA,1,7.478
"7289","30056-1","Star Destroyer",2012,"Star Wars","Licensed","Mini Building Set","Normal","Polybag",0,"Retail - limited",38,0,4981,3.6,NA,35,8
"7290","30057-1","Anakin's Podracer",2012,"Star Wars","Licensed","Episode I","Normal","Polybag",0,"Promotional",38,0,2402,3.6,NA,3,19.98
"7291","30058-1","STAP",2012,"Star Wars","Licensed","Episode I","Normal","Polybag",0,"Retail - limited",24,1,2058,4,NA,7,21.95
"7292","30059-1","MTT",2012,"Star Wars","Licensed","The Clone Wars","Normal","Polybag",0,"Retail - limited",51,0,1564,3.6,NA,20,6.99
"7293","30085-1","Jumping Snakes",2012,"Ninjago","Action/Adventure","Rise of the Snakes","Normal","Polybag",0,"Retail - limited",42,1,2480,3.1,NA,2,8
"7294","30086-1","Hidden Sword",2012,"Ninjago","Action/Adventure","Rise of the Snakes","Normal","Polybag",0,"Promotional",39,1,2888,3.1,NA,6,7.99
"7295","30087-1","Car",2012,"Ninjago","Action/Adventure","Rise of the Snakes","Normal","Polybag",0,"Promotional",27,1,2374,2.9,NA,4,7.99
"7296","30088-1","Rattla",2012,"Ninjago","Action/Adventure","Promotional","Normal","Polybag",0,"Promotional",5,1,434,0,NA,1,13.248
"7297","30100-1","Beach",2012,"Friends","Modern day","Promotional","Normal","Polybag",0,"Promotional",28,1,796,0,NA,0,NA
"7298","30101-1","Skateboarder",2012,"Friends","Modern day","Promotional","Normal","Polybag",1,"Retail - limited",28,1,1449,0,NA,0,NA
"7299","30102-1","Desk",2012,"Friends","Modern day","Promotional","Normal","Polybag",2,"Retail",26,1,2556,3.1,NA,4,6.99
"7300","30103-1","Car",2012,"Friends","Modern day","Promotional","Normal","Polybag",2,"Promotional",32,1,1556,3.6,NA,1,8.096
"7301","30105-1","Mailbox",2012,"Friends","Modern day","Promotional","Normal","Polybag",2,"Promotional",41,1,2590,0,NA,18,4
"7302","30150-1","Racing Car",2012,"City","Modern day","Racing","Normal","Polybag",2,"Retail - limited",35,1,2837,3.1,NA,1,4.05
"7303","30151-1","Mining Dozer",2012,"City","Modern day","Mining","Normal","Polybag",0,"Retail - limited",32,1,3258,3.4,NA,1,4.93
"7304","30152-1","Mining Quad",2012,"City","Modern day","Mining","Normal","Polybag",0,"Retail - limited",40,1,4712,3.6,NA,2,5.49
"7305","30160-1","Batman Jetski",2012,"DC Comics Super Heroes","Licensed","Batman","Normal","Polybag",0,"Retail - limited",40,1,4694,3.3,NA,4,7
"7306","30161-1","Batmobile",2012,"DC Comics Super Heroes","Licensed","Batman","Normal","Polybag",2,"Promotional",45,0,4807,3.5,NA,5,9.5
"7307","30162-1","Quinjet",2012,"Marvel Super Heroes","Licensed","The Avengers","Normal","Polybag",0,"Promotional",33,0,2752,3.3,NA,2,5.6085
"7308","30163-1","Thor and the Cosmic Cube",2012,"Marvel Super Heroes","Licensed","The Avengers","Normal","Polybag",0,"Promotional",25,1,4785,3.5,NA,5,9.5365
"7309","30164-1","Lex Luthor",2012,"DC Comics Super Heroes","Licensed","Superman","Normal","Polybag",0,"Promotional",14,1,3194,3.7,NA,4,24.99
"7310","30165-1","Hawkeye with equipment",2012,"Marvel Super Heroes","Licensed","The Avengers","Normal","Polybag",0,"Promotional",24,1,4257,3.4,NA,19,8.9712
"7311","30170-1","Ganrash",2012,"Games","Miscellaneous","Heroica","Normal","Polybag",0,"Retail - limited",55,2,276,0,NA,0,NA
"7312","30180-1","Aircraft",2012,"Creator","Model making","Miscellaneous","Normal","Polybag",0,"{Not specified}",45,0,243,0,NA,0,NA
"7313","30181-1","Helicopter",2012,"Creator","Model making","Miscellaneous","Normal","Polybag",0,"Retail - limited",52,0,562,0,NA,1,7.65
"7314","30182-1","Santa",2012,"Creator","Model making","Seasonal","Normal","Polybag",0,"Promotional",57,0,876,3.1,NA,0,NA
"7315","30190-1","Ferrari 150   Italia",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",34,0,4376,3.7,NA,0,NA
"7316","30191-1","Scuderia Ferrari Truck",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",41,0,4319,3.6,NA,0,NA
"7317","30192-1","F40",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",48,0,4214,3.5,NA,1,18.62
"7318","30193-1","250 GT Berlinetta",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",25,0,4369,3.7,NA,1,18.62
"7319","30194-1","458 Italia",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",33,0,4332,3.7,NA,1,18.62
"7320","30195-1","FXX",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",53,0,4358,3.6,NA,0,NA
"7321","30196-1","Shell F1 Team",2012,"Racers","Racing","Ferrari","Normal","Polybag",0,"Promotional",47,3,2446,3.6,NA,2,12.99
"7322","30200-1","Zombie chauffeur coffin car",2012,"Monster Fighters","Action/Adventure","Promotional","Normal","Polybag",0,"Retail - limited",32,1,4582,3.5,NA,11,14.4
"7323","30201-1","Ghost",2012,"Monster Fighters","Action/Adventure","Promotional","Normal","Polybag",0,"Retail - limited",33,1,4071,4.1,NA,12,25
"7324","30210-1","Frodo with cooking corner",2012,"The Lord of the Rings","Licensed","The Fellowship of the Ring","Normal","Polybag",0,"Retail - limited",33,1,6148,3.7,NA,26,14.9
"7325","30211-1","Uruk-Hai with ballista",2012,"The Lord of the Rings","Licensed","The Two Towers","Normal","Polybag",0,"Retail - limited",21,1,4242,3.8,NA,7,32.99
"7326","30212-1","Mirkwood Elf Guard",2012,"The Hobbit","Licensed","An Unexpected Journey","Normal","Polybag",0,"Retail - limited",27,1,3357,3.8,NA,23,34.53
"7327","30213-1","Gandalf at Dol Guldur",2012,"The Hobbit","Licensed","An Unexpected Journey","Normal","Polybag",2,"Retail",31,1,5996,3.5,NA,11,26.3
"7328","40025-1","New York Taxi",2012,"Creator","Model making","Promotional","Normal","Polybag",0,"Retail - limited",44,0,802,0,NA,1,10.791
"7329","40026-1","Statue Of Liberty",2012,"Creator","Model making","Promotional","Normal","Polybag",0,"Retail - limited",39,0,1671,3.4,NA,6,14.99
"7330","40029-1","Valentine's Day Box",2012,"Seasonal","Miscellaneous","Valentine's Day","Normal","Polybag",0,"LEGO exclusive",51,0,1159,0,4.99,15,22.98
"7331","40030-1","Duck with Ducklings",2012,"Seasonal","Miscellaneous","Easter","Normal","Polybag",0,"LEGO exclusive",51,0,977,0,4.99,3,14.85
"7332","40031-1","Bunny and Chick",2012,"Seasonal","Miscellaneous","Easter","Normal","Polybag",0,"LEGO exclusive",52,0,1214,0,4.99,1,9
"7333","40032-1","Witch",2012,"Seasonal","Miscellaneous","Halloween","Normal","Polybag",0,"LEGO exclusive",71,0,2050,3.6,4.99,7,5.99
"7334","40033-1","Turkey",2012,"Seasonal","Miscellaneous","Thanksgiving","Normal","Polybag",0,"Retail - limited",52,0,1311,0,4.99,2,8.99
"7335","40034-1","Christmas Train",2012,"Seasonal","Miscellaneous","Christmas","Normal","Polybag",1,"LEGO exclusive",82,0,3071,3.5,4.99,15,8.53
"7336","40035-1","Rocking Horse",2012,"Seasonal","Miscellaneous","Christmas","Normal","Polybag",1,"LEGO exclusive",49,0,1826,0,4.99,2,4.491
"7337","40036-1","Cobra",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",37,0,256,0,NA,1,6.975
"7338","40037-1","Hockey player",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",43,0,260,0,NA,2,5
"7339","40038-1","Worm & Earth",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",29,0,265,0,NA,0,NA
"7340","40039-1","Tulip",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",16,0,247,0,NA,0,NA
"7341","40040-1","Olympic flame",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",15,0,265,0,NA,3,6.3
"7342","40041-1","Moose",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",27,0,257,0,NA,0,NA
"7343","40042-1","Cat",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",25,0,264,0,NA,1,9.9
"7344","40043-1","Duck",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",24,0,247,0,NA,1,13.2905
"7345","40044-1","Lawnmower",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",25,0,274,0,NA,0,NA
"7346","40045-1","Shark",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",27,0,260,0,NA,0,NA
"7347","40046-1","Pilgrim",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",23,0,NA,0,NA,0,NA
"7348","40047-1","Owl",2012,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",0,"LEGO exclusive",41,0,279,0,NA,0,NA
"7349","40048-1","Birthday Cake",2012,"Seasonal","Miscellaneous","Birthday","Normal","Polybag",1,"LEGO exclusive",24,0,1561,3.3,NA,2,7.5
"7350","40049-1","Mini Sopwith Camel",2012,"Miscellaneous","Miscellaneous",NA,"Normal","Polybag",0,"Promotional",65,0,3163,3.6,NA,8,8
"7351","40076-1","Zombie Car",2012,"Monster Fighters","Action/Adventure","Promotional","Normal","Polybag",0,"LEGO exclusive",60,1,3538,3.6,NA,7,24
"7352","45110-1","BuildToExpress Set",2012,"Education","Educational",NA,"Normal","Tub",0,"Educational",200,2,40,0,NA,0,NA
"7353","79000-1","Riddles for the Ring",2012,"The Hobbit","Licensed","An Unexpected Journey","Normal","Box",2,"Retail",105,2,12070,3.7,9.99,9,50
